symbol,name,sector,industry
TRS,TriMas Corp,N/A,용기(종이 제외) 및 포장재
TRSG,Tungray Technologies Inc,N/A,산업용 기계 및 장비
TRST,TrustCo Bank Corp NY,N/A,은행
TRUE,TrueCar Inc,N/A,온라인 서비스
TRUG,Trugolf Holdings Inc,N/A,통합 하드웨어 및 소프트웨어
TRUP,Trupanion Inc,N/A,생명 및 건강 보험
TRVG,Trivago NV ADR,N/A,온라인 서비스
TRVI,Trevi Therapeutics Inc,N/A,생명 공학 및 의학 연구
TSAT,Telesat Corp,N/A,무선 통신 서비스
TSBK,Timberland Bancorp Inc,N/A,은행
TSBX,Turnstone Biologics Corp,N/A,생명 공학 및 의학 연구
TSCO,Tractor Supply Co,N/A,기타 전문 소매
TSEM,Tower Semiconductor Ltd,N/A,반도체
TSHA,Taysha Gene Therapies Inc,N/A,생명 공학 및 의학 연구
TSLA,Tesla Inc,N/A,자동차 및 트럭 제조
TSSI,TSS Inc,N/A,경영 지원 서비스
TSVT,2Seventy Bio Inc,N/A,생명 공학 및 의학 연구
TTAN,ServiceTitan Inc,N/A,소프트웨어
TTD,Trade Desk Inc,N/A,IT 서비스 및 컨설팅
TTEC,TTEC Holdings Inc,N/A,IT 서비스 및 컨설팅
TTEK,Tetra Tech Inc,N/A,환경 서비스 및 장비
TTGT,TechTarget Inc,N/A,IT 서비스 및 컨설팅
TTMI,TTM Technologies Inc,N/A,반도체
TTNP,Titan Pharmaceuticals Inc,N/A,제약
TTOO,T2 Biosystems Inc,N/A,첨단 의료 장비 및 기술
TTSH,Tile Shop Holdings Inc,N/A,주택 개조 제품 및 서비스 소매
TTWO,Take-Two Interactive Software Inc,N/A,소프트웨어
TURB,Turbo Energy SA ADR,N/A,재생 가능 에너지 장비 및 서비스
TURN,180 Degree Capital Close End Fund,N/A,폐쇄형 펀드
TUSK,Mammoth Energy Services Inc,N/A,오일 관련 서비스 및 장비
TVGN,Tevogen Bio Holdings Inc,N/A,생명 공학 및 의학 연구
TVTX,Travere Therapeutics Inc,N/A,생명 공학 및 의학 연구
TW,Tradeweb Markets Inc,N/A,"금융, 상품 시장 운영 및 서비스 제공"
TWFG,TWFG Inc,N/A,복합보험 및 중개인
TWG,Top Wealth Group Holding Ltd,N/A,어업 및 농업
TWIN,Twin Disc Inc,N/A,산업용 기계 및 장비
TWLV,Twelve Seas Investment Co II,N/A,투자 지주 회사
TWLVU,Twelve Seas Investment Company II Units,N/A,투자 지주 회사
TWST,Twist Bioscience Corp,N/A,제약
TXG,10X Genomics Inc,N/A,"의료 장비, 물품 및 유통"
TXMD,TherapeuticsMD Inc,N/A,제약
TXN,Texas Instruments Inc,N/A,반도체
TXRH,Texas Roadhouse Inc,N/A,레스토랑 및 바
TYGO,Tigo Energy Inc,N/A,반도체
TYRA,Tyra Biosciences Inc,N/A,생명 공학 및 의학 연구
TZOO,Travelzoo,N/A,여가 및 오락시설
TZUP,Thumzup Media Corp,N/A,소프트웨어
UAL,United Airlines Holdings Inc,N/A,항공사
UBCP,United Bancorp Inc,N/A,은행
UBFO,United Security Bancshares,N/A,은행
UBSI,United Bankshares Inc,N/A,은행
UBX,UNITY Biotechnology Inc,N/A,생명 공학 및 의학 연구
UBXG,U-BX Technology Ltd,N/A,광고 및 마케팅
UCAR,U Power Ltd,N/A,자동차 및 트럭 제조
UCL,Ucloudlink Group Inc ADR,N/A,무선 통신 서비스
UCTT,Ultra Clean Holdings Inc,N/A,반도체 장비 및 테스트
UDMY,Udemy Inc,N/A,온라인 서비스
UEIC,Universal Electronics Inc,N/A,가정용 전자 제품
UFCS,United Fire Group Inc,N/A,손해보험
UFPI,Ufp Industries Inc,N/A,임업 및 목재 제품
UFPT,UFP Technologies Inc,N/A,"의료 장비, 물품 및 유통"
UG,United-Guardian Inc,N/A,제약
UGRO,urban-gro Inc,N/A,어업 및 농업
UHG,United Homes Group Inc,N/A,주택 건설
UK,Ucommune International Ltd,N/A,"부동산 임대, 개발 및 운영"
ULBI,Ultralife Corp,N/A,전기 부품 및 장비
ULCC,Frontier Group Holdings Inc,N/A,항공사
ULH,Universal Logistics Holdings Inc,N/A,지상 화물 및 물류
ULTA,Ulta Beauty Inc,N/A,기타 전문 소매
ULY,Urgent.ly Inc,N/A,소프트웨어
UMBF,UMB Financial Corp,N/A,은행
UNB,Union Bankshares Inc,N/A,은행
UNCY,Unicycive Therapeutics Inc,N/A,생명 공학 및 의학 연구
UNIT,Uniti Group Inc,N/A,특수 REITs
UNTY,Unity Bancorp Inc,N/A,은행
UOKA,MDJM Ltd,N/A,부동산 서비스
UONE,Urban One Inc Class A,N/A,방송
UONEK,Urban One Inc Class D,N/A,방송
UPB,Upstream Bio Inc,N/A,생명 공학 및 의학 연구
UPBD,Upbound Group Inc,N/A,기타 전문 소매
UPC,Universe Pharmaceuticals Inc,N/A,제약
UPLD,Upland Software Inc,N/A,소프트웨어
UPST,Upstart Holdings Inc,N/A,소비자 대출
UPWK,Upwork Inc,N/A,고용 서비스
UPXI,Upexi Inc,N/A,온라인 서비스
URBN,Urban Outfitters Inc,N/A,의류 및 액세서리 소매
URGN,Urogen Pharma Ltd,N/A,생명 공학 및 의학 연구
UROY,Uranium Royalty Corp,N/A,우라늄
USAP,Universal Stainless & Alloy Products Inc,N/A,철 및 강철
USAU,US Gold Corp,N/A,금
USCB,USCB Financial Holdings Inc,N/A,은행
USEA,United Maritime Corp,N/A,해양 화물 및 물류
USEG,US Energy Corp,N/A,"오일, 가스 탐사 및 생산"
USGO,US GoldMining Inc,N/A,금
USIO,Usio Inc,N/A,경영 지원 서비스
USLM,United States Lime & Minerals Inc,N/A,건설 자재
UTHR,United Therapeutics Corp,N/A,생명 공학 및 의학 연구
UTMD,Utah Medical Products Inc,N/A,"의료 장비, 물품 및 유통"
UTSI,UTStarcom Holdings Corp,N/A,통신 및 네트워킹
UVSP,Univest Financial Corp,N/A,은행
UXIN,Uxin Ltd ADR,N/A,"자동차 차량, 부품 및 서비스 소매"
VABK,Virginia National Bankshares Corp,N/A,은행
VACH,Voyager Acquisition Corp,N/A,투자 지주 회사
VACHU,Voyager Acquisition Units,N/A,투자 지주 회사
VALN,Valneva SE ADR,N/A,생명 공학 및 의학 연구
VALU,Value Line Inc,N/A,전문 정보 서비스
VANI,Vivani Medical Inc,N/A,"의료 장비, 물품 및 유통"
VBFC,Village Bank and Trust Financial Corp,N/A,은행
VBNK,Versabank,N/A,은행
VBTX,Veritex Holdings Inc,N/A,은행
VC,Visteon Corp,N/A,"자동차, 트럭 및 오토바이 부품"
VCEL,Vericel Corp,N/A,제약
VCIC,Vine Hill Capital Investment Corp,N/A,투자 지주 회사
VCICU,Vine Hill Capital Investment Units,N/A,투자 지주 회사
VCIG,VCI Global Ltd,N/A,경영 지원 서비스
VCSA,Vacasa Inc,N/A,온라인 서비스
VCTR,Victory Capital Holdings Inc,N/A,투자 관리 및 펀드 운영
VCYT,Veracyte Inc,N/A,생명 공학 및 의학 연구
VECO,Veeco Instruments Inc,N/A,반도체 장비 및 테스트
VEEA,Veea Inc,N/A,IT 서비스 및 컨설팅
VEEE,Twin Vee PowerCats Co,N/A,오락용 제품
VEON,VEON Ltd ADR,N/A,무선 통신 서비스
VERA,Vera Therapeutics Inc,N/A,생명 공학 및 의학 연구
VERB,Verb Technology Company Inc,N/A,IT 서비스 및 컨설팅
VERI,Veritone Inc,N/A,IT 서비스 및 컨설팅
VERO,Venus Concept Inc,N/A,첨단 의료 장비 및 기술
VERU,Veru Inc,N/A,개인 생활 필수 용품
VERV,Verve Therapeutics Inc,N/A,생명 공학 및 의학 연구
VERX,Vertex Inc,N/A,소프트웨어
VFF,Village Farms International Inc,N/A,어업 및 농업
VFS,VinFast Auto Ltd,N/A,자동차 및 트럭 제조
VGAS,Verde Clean Fuels Inc,N/A,전력 유틸리티
VIASP,Via Renewables 8.75 Fixed to Floating Cumulative Redeemable Perpetual Pref Shs,N/A,전력 유틸리티
VIAV,Viavi Solutions Inc,N/A,통신 및 네트워킹
VICR,Vicor Corp,N/A,전기 부품 및 장비
VIGL,Vigil Neuroscience Inc,N/A,생명 공학 및 의학 연구
VINC,Vincerx Pharma Inc,N/A,생명 공학 및 의학 연구
VINP,Vinci Partners Investments Ltd,N/A,투자 관리 및 펀드 운영
VIOT,Viomi Technology Co Ltd ADR,N/A,"가전제품, 도구 및 가정 용품"
VIR,Vir Biotechnology Inc,N/A,생명 공학 및 의학 연구
VIRC,Virco Mfg Corp,N/A,비즈니스 지원 용품
VIRT,Virtu Financial Inc,N/A,투자 은행 및 중개 서비스
VIRX,Viracta Therapeutics Inc,N/A,생명 공학 및 의학 연구
VISL,Vislink Technologies Inc,N/A,통신 및 네트워킹
VITL,Vital Farms Inc,N/A,식품 소매 및 유통
VIVK,Vivakor Inc,N/A,환경 서비스 및 장비
VKTX,Viking Therapeutics Inc,N/A,생명 공학 및 의학 연구
VLCN,Volcon Inc,N/A,자동차 및 트럭 제조
VLGEA,Village Super Market Inc,N/A,식품 소매 및 유통
VLY,Valley National Bancorp,N/A,은행
VLYPN,Valley National Bancorp 8 250 Fixed Rate Reset Non Cumulative 8.250,N/A,은행
VLYPO,Valley National 5.50% Fixed to Floating Rate Non Cum Perp Pref Shs Series B,N/A,은행
VLYPP,Valley National 6 25 Fixed to Floating Rate Non Cumulative Perpetual Pref Shs,N/A,은행
VMAR,Vision Marine Technologies Inc,N/A,오락용 제품
VMCA,Valuence Merger Corp I,N/A,투자 지주 회사
VMCAU,Valuence Merger I Units,N/A,투자 지주 회사
VMD,Viemed Healthcare Inc,N/A,의료 시설 및 서비스
VMEO,Vimeo Inc,N/A,소프트웨어
VNDA,Vanda Pharmaceuticals Inc,N/A,생명 공학 및 의학 연구
VNET,VNET Group Inc ADR,N/A,IT 서비스 및 컨설팅
VNOM,Viper Energy Inc,N/A,"오일, 가스 탐사 및 생산"
VOD,Vodafone Group PLC ADR,N/A,무선 통신 서비스
VOR,Vor Biopharma Inc,N/A,생명 공학 및 의학 연구
VOXR,Vox Royalty Corp,N/A,금 제외 귀금속 및 광물
VOXX,VOXX International Corp,N/A,가정용 전자 제품
VRA,Vera Bradley Inc,N/A,의류 및 액세서리
VRAR,Glimpse Group Inc,N/A,소프트웨어
VRAX,Virax Biolabs Group Ltd,N/A,생명 공학 및 의학 연구
VRCA,Verrica Pharmaceuticals Inc,N/A,제약
VRDN,Viridian Therapeutics Inc,N/A,생명 공학 및 의학 연구
VREX,Varex Imaging Corp,N/A,첨단 의료 장비 및 기술
VRME,VerifyMe Inc,N/A,소프트웨어
VRNA,Verona Pharma PLC ADR,N/A,생명 공학 및 의학 연구
VRNS,Varonis Systems Inc,N/A,소프트웨어
VRNT,Verint Systems Inc,N/A,IT 서비스 및 컨설팅
VRPX,Virpax Pharmaceuticals Inc,N/A,생명 공학 및 의학 연구
VRRM,Verra Mobility Corp,N/A,경영 지원 서비스
VRSK,Verisk Analytics Inc,N/A,IT 서비스 및 컨설팅
VRSN,VeriSign  Inc,N/A,IT 서비스 및 컨설팅
VRTX,Vertex Pharmaceuticals Inc,N/A,생명 공학 및 의학 연구
VS,Versus Systems Inc,N/A,소프트웨어
VSAT,Viasat Inc,N/A,통신 및 네트워킹
VSEC,VSE Corp,N/A,항공우주 및 방위
VSEE,Vsee Health Inc,N/A,투자 지주 회사
VSME,VS Media Holdings Ltd,N/A,엔터테인먼트 제작
VSTA,Vasta Platform Ltd,N/A,기타 교육 서비스 제공
VSTE,Vast Renewables Ltd,N/A,전력 유틸리티
VSTM,Verastem Inc,N/A,생명 공학 및 의학 연구
VTGN,Vistagen Therapeutics Inc,N/A,생명 공학 및 의학 연구
VTRS,Viatris Inc,N/A,제약
VTRU,Vitru Ltd,N/A,"초, 중, 고등 교육기관"
VTSI,VirTra Inc,N/A,항공우주 및 방위
VTVT,vTv Therapeutics Inc,N/A,생명 공학 및 의학 연구
VTYX,Ventyx Biosciences Inc,N/A,생명 공학 및 의학 연구
VUZI,Vuzix Corp,N/A,전자 장비 및 부품
VVOS,Vivos Therapeutics Inc,N/A,"의료 장비, 물품 및 유통"
VVPR,VivoPower International PLC,N/A,전력 유틸리티
VXRT,Vaxart Inc,N/A,생명 공학 및 의학 연구
VYGR,Voyager Therapeutics Inc,N/A,생명 공학 및 의학 연구
VYNE,Vyne Therapeutics Inc,N/A,생명 공학 및 의학 연구
WABC,Westamerica Bancorp,N/A,은행
WAFD,WaFd Inc,N/A,은행
WAFDP,Wafd Depositary Shares,N/A,은행
WAFU,Wah Fu Education Group Ltd,N/A,기타 교육 서비스 제공
WAI,Top KingWin Ltd,N/A,전문 정보 서비스
WALD,Waldencast PLC,N/A,기타 전문 소매
WASH,Washington Trust Bancorp Inc,N/A,은행
WATT,Energous Corp,N/A,전기 부품 및 장비
WAVE,Eco Wave Power Global AB (publ) ADR,N/A,전력 유틸리티
WAVS,Western Acquisition Ventures Corp,N/A,투자 지주 회사
WAVSU,Western Acquisition Ventures Units,N/A,투자 지주 회사
WAY,Waystar Holding Corp,N/A,소프트웨어
WB,Weibo Corp ADR,N/A,온라인 서비스
WBA,Walgreens Boots Alliance Inc,N/A,의약품 소매
WBD,Warner Bros Discovery Inc,N/A,방송
WBTN,Webtoon Entertainment Inc,N/A,온라인 서비스
WBUY,Webuy Global Ltd,N/A,온라인 서비스
WCT,Wellchange Holdings Co Ltd,N/A,소프트웨어
WDAY,Workday Inc,N/A,소프트웨어
WDC,Western Digital Corp,N/A,컴퓨터 하드웨어
WDFC,WD-40 Co,N/A,가정용 제품
WEN,Wendy's Co,N/A,레스토랑 및 바
WERN,Werner Enterprises Inc,N/A,지상 화물 및 물류
WEST,Westrock Coffee Co,N/A,식품 가공
WETH,Wetouch Technology Inc,N/A,전자 장비 및 부품
WEYS,WEYCO Group Inc,N/A,제화
WFCF,Where Food Comes From Inc,N/A,IT 서비스 및 컨설팅
WFRD,Weatherford International PLC,N/A,오일 관련 서비스 및 장비
WGS,GeneDx Holdings Corp,N/A,의료 시설 및 서비스
WHF,WhiteHorse Finance Inc,N/A,폐쇄형 펀드
WHLR,Wheeler Real Estate Investment Trust Inc,N/A,상업용 REITs
WHLRD,Wheeler Real Estate Investment Trust Cumulative Pref Shs Series D,N/A,상업용 REITs
WHLRL,Wheeler Real Estate Investment Trust 7 00 Senior Conv Notes Due 2031,N/A,상업용 REITs
WHLRP,Wheeler Real Estate Investment Trust Series B Conv Prf Shs,N/A,상업용 REITs
WILC,G Willi-Food International Ltd,N/A,식품 소매 및 유통
WIMI,WiMi Hologram Cloud Inc ADR,N/A,소프트웨어
WINA,Winmark Corp,N/A,기타 전문 소매
WING,Wingstop Inc,N/A,레스토랑 및 바
WINT,Windtree Therapeutics Inc,N/A,생명 공학 및 의학 연구
WINV,WinVest Acquisition Corp,N/A,투자 지주 회사
WINVR,WinVest Acquisition Right,N/A,투자 지주 회사
WINVU,WinVest Acquisition Units,N/A,투자 지주 회사
WISA,WiSA Technologies Inc,N/A,반도체
WIX,Wix.Com Ltd,N/A,온라인 서비스
WKEY,Wisekey International Holding AG ADR,N/A,반도체
WKHS,Workhorse Group Inc,N/A,자동차 및 트럭 제조
WKSP,Worksport Ltd,N/A,경영 지원 서비스
WLAC,Willow Lane Acquisition Corp,N/A,투자 지주 회사
WLACU,Willow Lane Acquisition Units,N/A,투자 지주 회사
WLDN,Willdan Group Inc,N/A,경영 지원 서비스
WLDS,Wearable Devices Ltd,N/A,통합 하드웨어 및 소프트웨어
WLFC,Willis Lease Finance Corp,N/A,경영 지원 서비스
WLGS,WANG & LEE GROUP Inc,N/A,건설 및 엔지니어링
WMG,Warner Music Group Corp,N/A,엔터테인먼트 제작
WMPN,William Penn Bancorp,N/A,은행
WNEB,Western New England Bancorp Inc,N/A,은행
WNW,Meiwu Technology Co Ltd,N/A,백화점
WOK,Work Medical Technology Group Ltd,N/A,"의료 장비, 물품 및 유통"
WOOF,Petco Health and Wellness Company Inc,N/A,기타 전문 소매
WORX,Scworx Corp,N/A,경영 지원 서비스
WPRT,Westport Fuel Systems Inc,N/A,"자동차, 트럭 및 오토바이 부품"
WRAP,Wrap Technologies Inc,N/A,통신 및 네트워킹
WRD,WeRide Inc ADR,N/A,소프트웨어
WRLD,World Acceptance Corp,N/A,소비자 대출
WSBC,WesBanco Inc,N/A,은행
WSBCP,Wesbanco DS Representing 1/40Th Perp Pfd Series A,N/A,은행
WSBF,Waterstone Financial Inc,N/A,은행
WSC,Willscot Holdings Corp,N/A,경영 지원 서비스
WSFS,WSFS Financial Corp,N/A,은행
WTBA,West Bancorporation Inc,N/A,은행
WTFC,Wintrust Financial Corp,N/A,은행
WTFCM,Wintrust Financial Fixed to Floating Rate Non Cumulative Perpetual Pref Shs,N/A,은행
WTFCP,Wintrust Finl 1 DS Repstg 1000 Perp Prf Series E,N/A,은행
WTMA,Welsbach Technology Metals Acquisition Corp,N/A,투자 지주 회사
WTMAR,Welsbach Technology Metals Acquisition 1 10th share Ord Shs Rights,N/A,투자 지주 회사
WTMAU,Welsbach Technology Metals Acquisition Units,N/A,투자 지주 회사
WTO,Utime Ltd,N/A,전화 및 소형 장치
WTW,Willis Towers Watson PLC,N/A,복합보험 및 중개인
WULF,Terawulf Inc,N/A,블록 체인 및 암호화폐
WVE,WAVE Life Sciences Ltd,N/A,생명 공학 및 의학 연구
WVVI,Willamette Valley Vineyards Inc,N/A,증류주 및 포도주
WVVIP,Willamette Valley Vineyards Redeemable Pref Shs Series A,N/A,증류주 및 포도주
WW,WW International Inc,N/A,개인 서비스
WWD,Woodward Inc,N/A,항공우주 및 방위
WYHG,Wing Yip Food Holdings Group Ltd ADR,N/A,식품 가공
WYNN,Wynn Resorts Ltd,N/A,카지노 및 도박
XAIR,Beyond Air Inc,N/A,"의료 장비, 물품 및 유통"
XBIO,Xenetic Biosciences Inc,N/A,생명 공학 및 의학 연구
XBIT,XBiotech Inc,N/A,생명 공학 및 의학 연구
XBP,XBP Europe Holdings Inc,N/A,핀테크
XCH,XCHG Ltd ADR,N/A,전력 유틸리티
XCUR,Exicure Inc,N/A,생명 공학 및 의학 연구
XEL,Xcel Energy Inc,N/A,전력 유틸리티
XELB,Xcel Brands Inc,N/A,엔터테인먼트 제작
XENE,Xenon Pharmaceuticals Inc,N/A,생명 공학 및 의학 연구
XERS,Xeris Biopharma Holdings Inc,N/A,제약
XFOR,X4 Pharmaceuticals Inc,N/A,생명 공학 및 의학 연구
XGN,Exagen Inc,N/A,의료 시설 및 서비스
XHG,XChange TEC.INC ADR,N/A,"부동산 임대, 개발 및 운영"
XLO,Xilio Therapeutics Inc,N/A,생명 공학 및 의학 연구
XMTR,Xometry Inc,N/A,IT 서비스 및 컨설팅
XNCR,Xencor Inc,N/A,생명 공학 및 의학 연구
XNET,Xunlei Ltd ADR,N/A,IT 서비스 및 컨설팅
XOMA,XOMA Royalty Corp,N/A,생명 공학 및 의학 연구
XOMAO,Xoma Royalty Depository Shares Series B,N/A,생명 공학 및 의학 연구
XOMAP,XOMA Royalty 8.625 Cumulative Perpetual Pref Shs Series A,N/A,생명 공학 및 의학 연구
XOS,Xos Inc,N/A,자동차 및 트럭 제조
XP,XP Inc,N/A,투자 은행 및 중개 서비스
XPEL,Xpel Inc,N/A,"자동차, 트럭 및 오토바이 부품"
XPON,Expion360 Inc,N/A,전기 부품 및 장비
XRAY,DENTSPLY SIRONA Inc,N/A,"의료 장비, 물품 및 유통"
XRTX,XORTX Therapeutics Inc,N/A,생명 공학 및 의학 연구
XRX,Xerox Holdings Corp,N/A,사무기기
XTIA,XTI Aerospace Inc,N/A,항공우주 및 방위
XTKG,X3 Holdings Co Ltd,N/A,소프트웨어
XTLB,X T L Biopharmaceuticals Ltd ADR,N/A,생명 공학 및 의학 연구
XWEL,XWELL Inc,N/A,개인 서비스
XXII,22nd Century Group Inc,N/A,담배
XYLO,Xylo Technologies Ltd ADR,N/A,첨단 의료 장비 및 기술
YAAS,Youxin Technology Ltd,N/A,소프트웨어
YGMZ,MingZhu Logistics Holdings Ltd,N/A,지상 화물 및 물류
YHC,LQR House Inc,N/A,식품 소매 및 유통
YHGJ,Yunhong Green CTI Ltd,N/A,용기(종이 제외) 및 포장재
YHNA,YHN Acquisition I Ltd,N/A,투자 지주 회사
YHNAR,YHN Acquisition I Rights,N/A,투자 지주 회사
YHNAU,YHN Acquisition I Units,N/A,투자 지주 회사
YI,111 Inc ADR,N/A,제약
YIBO,Planet Image International Ltd,N/A,사무기기
YJ,Yunji Inc ADR,N/A,온라인 서비스
YMAB,Y-mAbs Therapeutics Inc,N/A,생명 공학 및 의학 연구
YORW,York Water Co,N/A,수자원 유틸리티
YOSH,Yoshiharu Global Co,N/A,레스토랑 및 바
YOTA,Yotta Acquisition Corp,N/A,투자 지주 회사
YOTAR,Yotta Acquisition Rights,N/A,투자 지주 회사
YOTAU,Yotta Acquisition Units,N/A,투자 지주 회사
YQ,17 Education & Technology Group Inc ADR,N/A,기타 교육 서비스 제공
YSXT,YSX Tech Co Ltd,N/A,개인 서비스
YTRA,Yatra Online Inc,N/A,여가 및 오락시설
YXT,YXT.Com Group Holding Ltd ADR,N/A,전문 및 비즈니스 교육
YY,JOYY Inc ADR,N/A,온라인 서비스
YYAI,Connexa Sports Technologies Inc,N/A,소프트웨어
YYGH,YY Group Holding Ltd,N/A,고용 서비스
Z,Zillow Group Inc Class C,N/A,부동산 서비스
ZAPP,Zapp Electric Vehicles Group Ltd,N/A,자동차 및 트럭 제조
ZBAI,ATIF Holdings Ltd,N/A,전문 정보 서비스
ZBAO,Zhibao Technology Inc,N/A,복합보험 및 중개인
ZBIO,Zenas Biopharma Inc,N/A,생명 공학 및 의학 연구
ZBRA,Zebra Technologies Corp,N/A,전자 장비 및 부품
ZCAR,Zoomcar Holdings Inc,N/A,지상 및 해상 여객 운송
ZCMD,Zhongchao Inc,N/A,전문 및 비즈니스 교육
ZD,Ziff Davis Inc,N/A,온라인 서비스
ZENA,ZenaTech Inc,N/A,항공우주 및 방위
ZENV,Zenvia Inc,N/A,소프트웨어
ZEO,Zeo Energy Corp,N/A,재생 가능 에너지 장비 및 서비스
ZEUS,Olympic Steel Inc,N/A,철 및 강철
ZG,Zillow Group Inc Class A,N/A,부동산 서비스
ZI,Zoominfo Technologies Inc,N/A,IT 서비스 및 컨설팅
ZIMV,ZimVie Inc,N/A,"의료 장비, 물품 및 유통"
ZION,Zions Bancorporation NA,N/A,은행
ZIONP,Zions Bancorporation DS Representing 1/40th Floating Rate Non Cum Perpetual,N/A,은행
ZJK,ZJK Industrial Co Ltd,N/A,산업용 기계 및 장비
ZJYL,Jin Medical International Ltd,N/A,"의료 장비, 물품 및 유통"
ZKIN,ZK International Group Co Ltd,N/A,건설 자재 및 비품
ZLAB,Zai Lab Ltd ADR,N/A,제약
ZM,Zoom Communications Inc,N/A,소프트웨어
ZNTL,Zentalis Pharmaceuticals Inc,N/A,생명 공학 및 의학 연구
ZOOZ,Zooz Power Ltd,N/A,전력 유틸리티
ZS,Zscaler Inc,N/A,소프트웨어
ZSPC,zSpace  Inc.,N/A,소프트웨어
ZTEK,Zentek Ltd,N/A,생명 공학 및 의학 연구
ZUMZ,Zumiez Inc,N/A,의류 및 액세서리 소매
ZURA,Zura Bio Ltd,N/A,생명 공학 및 의학 연구
ZVRA,Zevra Therapeutics Inc,N/A,제약
ZVSA,Zyversa Therapeutics Inc,N/A,생명 공학 및 의학 연구
ZYME,Zymeworks Inc,N/A,생명 공학 및 의학 연구
